novel_review_id,raw_language_scope,title,description,proposed_tag_count,proposed_tags
nrv_132d09a26f3fc6796cd2dd69,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""4\""]"",[""string"",""西语""]]",Hasta el último latido de mi corazón,"Disponible en AMAZON!! SINOPSIS:
Cada latido es una cuenta atrás.
Para Serena Smith, llegar a la Universidad de Houston es un sueño anhelado, su única oportunidad de saborear una vida normal lejos de las miradas compasivas y el aséptico olor de los hospitales. Pero carga con una condena silenciosa: un corazón traicionero que se agota, un músculo vital que amenaza con rendirse en cualquier momento. Su plan es simple: pasar desapercibida, estudiar y aferrarse a cada precioso segundo que le queda.
Pero sus planes se hacen cenizas cuando se cruza con Kaleb Thorne.
Él es la oscuridad que acecha los pasillos del campus, un demonio tatuado de ojos azules como el hielo, cuya posesividad es tan legendaria como peligrosa. Desde el momento en que la ve, decide que será suya, una presa frágil en su mundo de caos y control.
Kaleb no tarda en descubrir el secreto que con tanto esmero Serena protege: la fragilidad que podría costarle la vida. Armado con su condena, le ofrece un pacto envenenado: ella será su novia de cara a su poderosa familia, un ángel a su lado para aplacar a sus propios demonios. A cambio, su secreto permanecerá a salvo en la oscuridad.
Atrapada en una red de mentiras y una atracción que la consume, Serena se encuentra a merced del hombre que podría, literalmente, romperle el corazón. Cada roce es un riesgo, cada beso un desafío a su destino. Kaleb es su tormento y su más adictiva tentación, una fuerza que podría tanto reanimarla como darle el golpe final.
¿Podrá sobrevivir a su posesiva oscuridad el tiempo suficiente para recibir el corazón que la salve? ¿O será Kaleb quien reclame lo que le queda, arrastrándola con él hasta el último latido de su corazón?

ADVERTENCIA
Esto no es un cuento de hadas, es una historia de posesión. Un Dark Romance para lectores maduros.
El protagonista no es un héroe. Sus actos no se romantizan, se exponen en toda su cruda oscuridad.
Este libro contiene:

-Lenguaje y escenas sexuales explícitas.

-Chantaje, manipulación y violencia.

-Temas sensibles sobre enfermedades terminales.

-Un protagonista moralmente ambiguo.

Si buscas un romance convencional, cierra este libro.
Has sido advertido.",2,ct-v1-campus|campus|校园|campus ;; ct-v1-romance|romance|言情|Romance
nrv_138086c1d19a70772dd5b413,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",重生：傲世狂妃,"她是人人都钦佩的无敌杀手，黑夜暗卫，绝代风华的她为了自己的主人不爱红妆爱武装。
可是，主人成功之际， 竟然是自己血葬之时。
看着那些人狰狞的表情，将自己一遍遍凌辱，她痛恨至极。
自己誓死效忠，倾心相守换来的竟然是这蚀骨的背叛。
心有不甘，她自己掏心掏肺，然后投入江河。 
凤凰涅槃，她满腹仇恨，只为手刃仇人。
重生初遇时，才知道，自己竟然一开始就认错了主人。
那么这一次，自己会比他们还要残忍，还要狠毒，要让那些，凌我欺我之人沦入万劫不复。

只是三皇子殿下，你现在好歹也是皇上了，他们说我妖媚惑主，霸占朝纲，你就一点都没有意见？",1,ct-v1-betrayal|betrayal|背叛|背叛
nrv_146de0d38340c39e59f69e4b,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]",Capturé par le cœur de la princesse,"Emprisonnée, tourmentée, oubliée. Je n'ai jamais vu l'extérieur de ces quatre murs. Je suis née dans le pénitencier de Nightmare, et je croyais que j'y mourrais aussi. Jusqu'à ce qu'un assassin me capture et me révèle une vérité que j'ignorais : je suis bien plus puissante que quiconque ne l'imagine. Je suis une princesse. Une druide. La dernière de mon espèce. Je commande la terre, et la lune me parle. Du sang royal coule dans mes veines.

Mon ravisseur, chargé de me ramener à ma famille, se retrouve enchaîné à mes côtés. Plus nous passons de temps ensemble, plus je découvre les secrets de mon droit d'aînesse volé, et l'ennemi qui me l'a arraché. Et plus je suis près de cet assassin, plus mon cœur, autrefois endurci, s'adoucit. Je n'aurais jamais cru qu'un homme aussi dur et solitaire pourrait m'apporter une lueur d'espoir.

Quitter Nightmare m'a propulsée sur un chemin inattendu. Un chemin semé d'espoir, de liberté, et peut-être même... d'amour. Un chemin qui mène à l'acceptation de mon héritage, avec un assassin à mes côtés. Mais l'avenir reste incertain. Deux routes s'offrent à moi : l'une vers le bonheur, l'autre vers la destruction. Et même moi, je ne sais pas laquelle l'emportera.",2,ct-v1-royalty|royalty|王室|royal ;; ct-v1-assassin|assassin|刺客|assassin
nrv_159938e783517710c3a9dddb,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",Daughter's Revenge,"One night, Stella returned home and found her parents brutally murdered. Together with her sisters, Maria and Gloria, they called the police to seek justice.

Things didnt go as planned when they realized that the police were not genuinely helping them. Feeling betrayed, they decided to rely on themselves.

After much thought, Stella decided to move into the murderers house with her sisters. She had one goal in mind - Revenge!

After moving in, she met other members of the murderers family. The discourteous and inconsiderate daughter & the amiable and charismatic son.

Then, Stella realized that her journey of revenge was not as easy as she had thought.

Love, revenge, betrayal, crime, jealousy and much more, all found in one book. 
Daughters revenge is a must read for everyone!
",2,ct-v1-crime|crime|犯罪|crime ;; ct-v1-betrayal|betrayal|背叛|betrayal
nrv_16e615b2324d262633ad7d4c,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""19\""]"",[""null""]]",天才小医妃,"穿越捡个便宜儿子咋办？ 
丢了？好像不太舍得。 
留着？带个拖油瓶老娘怎么嫁人！？ 
什么？ 
王爷想来个买一送一喜当爹，不好意思，老娘看你不是很痛快！",1,ct-v1-time-travel|time-travel|穿越|穿越
nrv_171d65cc210976265477d858,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",Unwanted Attraction," When Danielle ( Dani ) Collins , a beautiful yet awkward seventeen year old student met soccer superstar Jeffrey Campbell her life turns around .
 They met when they were still in elementary school and ever since then Jeffery became Dani's arch nemesis , at any slight chance he gets he humiliates her and she hated him in return.
 Their resent towards each other lasted till senior high school and that's when sparks began to fly , shivers done the spine and stomach flutter .
Do you think opposite attracts ? 
Can their attraction be love even though it's unwanted ?
Find the answers and even more in this intriguing story , it promises love , heartbreak and suspense !",3,ct-v1-suspense|suspense|悬疑|suspense ;; ct-v1-student|student|学生|student ;; ct-v1-happy-ending|happy-ending|圆满结局|he
nrv_17e96b9afa1a672796e0c609,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",Tentação pecaminosa: Playboy bilionário implora meu retorno,"Iris cresceu de uma criança órfã para a filha adotiva da família Stewart aos dez anos, encontrando carinho na bondade de seu tio nominal Vincent. 

Sete anos depois, ela se tornou sua amante secreta. Quando o noivado de Vincent foi anunciado, os boatos se espalharam sobre o CEO mulherengo finalmente se estabelecendo. 

Mas apenas Iris conhecia a extensão de sua natureza fria e dissimulada. Iris se apaixonou por Vincent e, em meio às lágrimas, implorou: ""Case-se comigo,""  apenas para ser recebida com sua recusa gélida. 

Derrotada, ela aceitou a proposta de um advogado, causando alvoroço público. Então, no dia de seu casamento, Vincent suplicou desesperadamente: ""Não se case com ele...""",1,ct-v1-wealthy-ceo|wealthy-ceo|豪门总裁|CEO
nrv_186259adfded1f9a90cc0d40,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""3\""]"",[""string"",""英语""]]",Valentina's Revenge ,"
""Just do it. Please."" I begged, I was desperate and I needed to get my release. 

""You'll get punished for this Valentina."" He held me in a way that I could not turn to face him, his voice was dark. 

""Then just punish me now, I don't mind and I won't regret it tomorrow."" I pleaded but I only heard him sigh. 

""I didn't want to do this."" He said in a low voice and my imagination bloomed...

***

Valentina is betrayed by her husband and her best friend, she finds out their dirty plan and how oblivious she had been for the past three years of her life. Her life is ruined, she is completely destroyed and left with no other option, she seeks solace from the forbidden source – The deadly Mafia Lord. She would do anything to make them have a taste of their medicine. 
",3,ct-v1-mafia|mafia|黑帮|Mafia ;; ct-v1-regret|regret|追悔|regret ;; ct-v1-happy-ending|happy-ending|圆满结局|He
nrv_18797581dbce02d0c37dfea8,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",Entre Grades e o Coração Partido,"O ar no cemitério ainda pesava, seis meses depois de sair da prisão, dois anos que paguei por um crime que não cometi.

Minha mãe sonhava com uma casa, um lar, e esse sonho foi enterrado com ela, vítima de um infarto fulminante.

Eu sabia que não foi só o coração que parou, mas também a alegria de viver, quando a filha foi presa acusada de desviar dinheiro do tão sonhado projeto habitacional.

Aquele projeto que o João, meu ex-namorado e ""o homem da minha vida"", me convenceu a assinar para ""acelerar as obras"".

Ele, o brilhante estudante de direito, que me fez assinar minha própria sentença, enquanto usava o dinheiro para bancar a campanha do sogro, um deputado, e sua vida de luxo com a filha dele.

Na cadeia, recebi a última carta da minha mãe, revelando que meu pai, um arquiteto desaparecido, era o verdadeiro autor daquele projeto, e ela guardava os originais.

Agora, eu tinha uma arma e, ao reencontrar João, percebi que a vingança é um prato que se come frio.

Ele tentou me manipular de novo, mas a Maria ingênua havia morrido na prisão, e uma nova mulher, com um filho nos braços e a verdade nas mãos, estava pronta para a guerra.

Eu sou Maria, e a justiça será feita.",1,ct-v1-crime|crime|犯罪|crime
nrv_193d95fb9973b29d0955c542,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",Por baixo da sua máscara feia,"Elliana era a filha feia e desprezada da família, enquanto sua meia-irmã, Paige, era admirada por todos e estava prestes a se casar com Cole, um CEO. 

Para surpresa de todos, no dia de casamento, foi Elliana quem subiu no altar. 

Enquanto todos se perguntavam por que a mulher feia foi escolhida, Elliana os surpreendeu ao revelar suas verdadeiras identidades: magnata das finanças, médica lendária, especialista da IA... 

Mais tarde, Cole postou uma foto impressionante de Elliana sem maquiagem. ""Minha esposa não precisa da aprovação de ninguém.""",1,ct-v1-wealthy-ceo|wealthy-ceo|豪门总裁|CEO
nrv_19ec30e3cbf499cb37fc7216,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""6\""]"",[""string"",""法语""]]",La revanche de la Luna brisé ,"Sous les dorures d'un bal lunaire, la vie de Luna Kylie s'effondre. Son mari, l'Alpha Graham, oublie ses serments et expose sa trahison devant toute la meute en embrassant Zoé, son amour d'enfance. Humiliée, la jeune femme endure la douleur mystique du lien brisé - ce châtiment réservé aux loups trahis. Jadis promise à un avenir glorieux, unie à Graham par la bénédiction de la Déesse de la Lune, elle voit tout s'écrouler : son mariage, son autorité et sa dignité. Tandis que Zoé s'installe ouvertement à la place qui lui revient, la meute entière se détourne d'elle. Seule, Kylie tente de comprendre pourquoi l'amour s'est mué en poison, et sent naître en elle une force nouvelle : celle d'une Luna trahie, mais pas détruite.

Sa douleur se transforme peu à peu en détermination. Graham, aveuglé par Zoé et la fausse promesse d'un héritier, rejette toute loyauté envers sa compagne légitime. Pourtant, Kylie refuse de s'effacer. Soutenue par quelques fidèles, elle retrouve l'instinct de la louve qu'elle était : fière, rusée, et prête à reprendre son pouvoir. Lorsqu'elle apprend la venue d'un Alpha redouté, Logan Hanks, frère de sa meilleure amie, elle comprend que le destin lui offre une échappatoire. L'homme incarne tout ce que Graham n'est plus : autorité, maîtrise et clairvoyance. Leur première rencontre bouleverse l'équilibre des forces - deux Alphas se jaugent, mais c'est entre Logan et Kylie qu'un lien nouveau, intense et dangereux, commence à se tisser.

Au fil des jours, l'humiliation laisse place à la stratégie. Logan propose à Kylie un pacte : il l'aidera à briser son mariage et à récupérer sa meute, en échange d'un an à ses côtés en tant que Luna. Derrière ce contrat se cachent des désirs inavoués et une attraction irrésistible. Tandis que Graham s'enfonce dans la trahison et que Zoé révèle sa cruauté, Kylie se relève, prête à réécrire sa propre légende",1,ct-v1-werewolf-alpha|werewolf-alpha|Alpha（狼人首领）|Alpha
