mapping_key,parent_mapping_key,raw_language_scope,scope_label,exact_raw_token,book_frequency,A_decision,A_target,A_confidence,B_decision,B_target,B_confidence,C_decision,C_target,C_confidence,D_decision,D_target,D_confidence,decision_vote_pattern,target_vote_pattern,consensus_tier,final_verdict,final_target,final_target_canonical_id,final_confidence,evidence_basis,minority_reason,owner_review_required
946286a58a2a10f49950608fc63a351aaed1bc45f74085eb8cbb9c5cc0876710,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Оборотни,54,MAP_EXISTING,werewolf,0.95,MAP_EXISTING,werewolf,0.96,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
883f36a38511a9bb773752492709def9b8cfa84d40a8b5ece3a44b4ee8d54c2f,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Приключе,14,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.78,HUMAN_REVIEW,HUMAN_REVIEW,0.6,HUMAN_REVIEW,HUMAN_REVIEW,0.4,HUMAN_REVIEW,HUMAN_REVIEW,0.44,3HUMAN_REVIEW+1IGNORE_NON_CONTENT,HUMAN_REVIEW×3; IGNORE_NON_CONTENT×1,TIER_5_SOURCE_DIRTY,ACCEPT_IGNORE,,,0.75,Adventure家族=男频侧fallback桶（共现几乎100%男频），无任何稳定内容语义：14/14男频，珐琅工匠/绑架言情/苏丹；与Others同性质，按非内容桶关闭。四家一致反对映射adventure,B/C/D: HUMAN_REVIEW；A: IGNORE——交叉验证后采A（共现+跨10个scope的系统性证据已足够）,false
3ff3f3be6bd51d40da4637a41f4696b166124be2ec161d13a9c8aa75f9a3054f,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Разное,2,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.94,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.94,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
8ea70ad918796c35d03ba7336af6a2f7cf9684784cf0cb51fc46eb885e4e31d8,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Рассказы,1,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.85,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.92,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.91,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
fa6cd734403603fd4e9b6d07cdb3e5b01843e3699d75ad8001b771d26f32e762,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Романы,174,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.85,MAP_EXISTING,romance,0.95,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.91,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
ad90ddc4f0d8b3012bf3798477dcc3946499861db1ae1f062475883696afb8c7,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Сай-фай,4,MAP_EXISTING,science-fiction,0.8,MAP_EXISTING,science-fiction,0.88,MAP_EXISTING,science-fiction,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.45,3MAP_EXISTING+1HUMAN_REVIEW,science-fiction×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_MAP,science-fiction,ct-v1-science-fiction,0.82,3/4一致；书证为机器人化/银河系/异星文明,D: HUMAN_REVIEW,false
9560715e693946cefda493cc90b5057066dc4df52ee8fe5838bdefbe7298212e,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Соврем,152,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,contemporary-setting,0.85,MAP_EXISTING,modern-romance,0.9,4MAP_EXISTING,modern-romance×3; contemporary-setting×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.88,女频共现~100%，书证全为现代豪门婚恋/复仇言情；modern-romance为检索等价入口,C: contemporary-setting（setting facet字面映射，不错但检索价值低）,false
54d69cac12854eb1e0b258e24b847c839c05724fff8b674fc4579d8824b9179f,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Ужасы,1,NEW_CANONICAL,NEW:horror,0.8,NEW_CANONICAL,NEW:horror,0.93,NEW_CANONICAL,NEW:horror,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.47,3NEW_CANONICAL+1HUMAN_REVIEW,NEW:horror×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:horror,,0.85,A/B/C提出同一horror概念；本scope书证干净：血茶怪谈；suspense无法承载恐惧体验检索,D: HUMAN_REVIEW（对全部Horror键一刀切0.47——对本scope过度保守）,false
d1e17d96266578d1f42a4e912496bda8dc659af877db5be15a1548f29f675da3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Фантастика,20,MAP_EXISTING,science-fiction,0.72,HUMAN_REVIEW,HUMAN_REVIEW,0.64,MAP_EXISTING,fantasy,0.72,HUMAN_REVIEW,HUMAN_REVIEW,0.45,2MAP_EXISTING+2HUMAN_REVIEW,HUMAN_REVIEW×2; science-fiction×1; fantasy×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,书证在狼人言情/花花公子/魔典/AI科幻间三向散布，无唯一目标,A: science-fiction；C: fantasy——目标互斥且均不足半数,false
d97d6e4d28afd606292a644d8271c9a0ce08f24cf530e587b99df4b16ef5e373,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Фэнтези,99,MAP_EXISTING,fantasy,0.87,MAP_EXISTING,fantasy,0.78,MAP_EXISTING,fantasy,0.8,MAP_EXISTING,fantasy,0.8,4MAP_EXISTING,fantasy×4,TIER_2_GOOD,ACCEPT_MAP,fantasy,ct-v1-fantasy,0.81,四家同decision同target；但书证存在部分反证：含狼人学院/Omegaverse，奇幻页会进一批狼人言情,,false
cdd6b811224babcbf25be94c5f698c27ed0dbb586b2cec4f023317ceef2c08a9,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,女频,584,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
0bef4c7bb715686e2f0b4447223ab2ab2d5862d247acb5adf4795e1d0f1e4dc2,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,男频,31,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
a59caa917342b5016c4cdf8f2a97bfe9015385f71b8f53e0ed2d5c2b39106bc6,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,ตำนาน,2,HUMAN_REVIEW,HUMAN_REVIEW,0.55,HUMAN_REVIEW,HUMAN_REVIEW,0.57,HUMAN_REVIEW,HUMAN_REVIEW,0.6,HUMAN_REVIEW,HUMAN_REVIEW,0.55,4HUMAN_REVIEW,HUMAN_REVIEW×4,TIER_6_OWNER,OWNER_REVIEW,,,0.5,f=2：1本灵异(DAMNED LOVE鬼压床)+1本仙侠传说言情；「传说」语义真实但样本无法支持唯一入口，需扩样或Owner定夺,4/4 HUMAN_REVIEW一致,true
48236e67b9dc3daab8e8e8e4233d608ccb862bf63f16cf93fd36d19b96c8df33,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,นิยายวาย,18,NEW_CANONICAL,NEW:lgbtq-romance,0.92,NEW_CANONICAL,NEW:boys-love,0.96,NEW_CANONICAL,NEW:lgbt-plus,0.85,NEW_CANONICAL,NEW:lgbt,0.9,4NEW_CANONICAL,NEW:lgbtq-romance×1; NEW:boys-love×1; NEW:lgbt-plus×1; NEW:lgbt×1,TIER_1_STRONG,ACCEPT_NEW_CANONICAL,NEW:lgbtq-romance,,0.9,4/4提出同一新概念（slug各异：lgbtq-romance/lgbtq/lgbt-plus/lgbt，语义归一后同一identity）；书证为BL/GL/Omegaverse同性恋爱主线,B对泰语นิยายวาย另提boys-love子概念→归一为alias,false
f61c4dbaecf1dc3c75c0555cfcdd3b3cdf02d25f62159ee5e8b397f501321e0c,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,นิยายสั้น,2,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.85,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.92,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.91,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
c69348fc685530584a19a84702a938e822372d849e448d185bacd1495b07985b,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,ประวัติศาสตร์,5,MAP_EXISTING,historical-romance,0.85,MAP_EXISTING,historical-romance,0.92,MAP_EXISTING,historical-romance,0.82,MAP_EXISTING,historical-romance,0.87,4MAP_EXISTING,historical-romance×4,TIER_1_STRONG,ACCEPT_MAP,historical-romance,ct-v1-historical-romance,0.86,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
59d2394241e1545ae68e383bce234ed1c5186fdda463d3b2d8dd2e480855d61f,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,ผจญภัย,2,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.75,MAP_EXISTING,mature-content,0.84,HUMAN_REVIEW,HUMAN_REVIEW,0.4,HUMAN_REVIEW,HUMAN_REVIEW,0.44,2HUMAN_REVIEW+1IGNORE_NON_CONTENT+1MAP_EXISTING,HUMAN_REVIEW×2; IGNORE_NON_CONTENT×1; mature-content×1,TIER_5_SOURCE_DIRTY,ACCEPT_IGNORE,,,0.7,Adventure家族fallback桶：2本均为情色（CAGE EROTIC）,B: mature-content（可作分级信号记录，不建mapping）；C/D: HUMAN_REVIEW,false
85b001cae4b4316d77cc84b75c69f4304cc6433c70c24012a0ead7bfdd66c62c,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,มนุษย์หมาป่า,11,MAP_EXISTING,werewolf,0.95,MAP_EXISTING,werewolf,0.96,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
4d8816b02aa94fcbff9817de726289ed961903adfa65cf88f2295a80229c1a92,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,มหาเศรษฐี,79,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.93,4MAP_EXISTING,wealthy-ceo×4,TIER_1_STRONG,ACCEPT_MAP,wealthy-ceo,ct-v1-wealthy-ceo,0.92,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
f00a50c580e631c57336a6c85cbb195337d7b8100f3b80d6dd9325b76cef628d,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,มาเฟีย,4,MAP_EXISTING,mafia,0.93,MAP_EXISTING,mafia,0.92,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.84,4MAP_EXISTING,mafia×4,TIER_1_STRONG,ACCEPT_MAP,mafia,ct-v1-mafia,0.9,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
331f4577ec472b0238d7977a0edba2e3602c77a8a33c39fb3f366d3b9b96cd87,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,วัยรุ่น,17,MAP_EXISTING,young-adult,0.75,MAP_EXISTING,young-adult,0.78,MAP_EXISTING,young-adult,0.85,MAP_EXISTING,young-adult,0.78,4MAP_EXISTING,young-adult×4,TIER_2_GOOD,ACCEPT_MAP,young-adult,ct-v1-young-adult,0.79,四家同decision同target；但书证存在部分反证：混入黑帮/惊悚，青少年语义不纯,,false
c17be67c9218955dabf00b556e5e501aee63f994e93aaebada579cff8a3213ab,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,สมัยใหม่,78,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,contemporary-setting,0.85,MAP_EXISTING,modern-romance,0.9,4MAP_EXISTING,modern-romance×3; contemporary-setting×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.88,女频共现~100%，书证全为现代豪门婚恋/复仇言情；modern-romance为检索等价入口,C: contemporary-setting（setting facet字面映射，不错但检索价值低）,false
fe1ba2c07c043f951a32084e375fd021ea8b1c28b9e924031176d262f3086a0f,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,สยองขวัญ,8,HUMAN_REVIEW,HUMAN_REVIEW,0.45,HUMAN_REVIEW,HUMAN_REVIEW,0.35,NEW_CANONICAL,NEW:horror,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.47,3HUMAN_REVIEW+1NEW_CANONICAL,HUMAN_REVIEW×3; NEW:horror×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.45,8本书证为绑架勒索/凤凰复仇言情，零恐怖,C: NEW horror（字面）,false
7f03485318ee01ab26657a096ef4db20c01e8881748bf35744f995935c711758,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,เมืองแฟนตาซี,18,MAP_EXISTING,eastern-fantasy,0.72,MAP_EXISTING,fantasy,0.74,MAP_EXISTING,fantasy,0.8,HUMAN_REVIEW,HUMAN_REVIEW,0.55,3MAP_EXISTING+1HUMAN_REVIEW,fantasy×2; eastern-fantasy×1; HUMAN_REVIEW×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,fantasy,ct-v1-fantasy,0.7,3/4判MAP；书证为中式仙侠翻译+穿越种田混合，fantasy(2票)较eastern-fantasy(1票)更稳,A: eastern-fantasy；D: HUMAN_REVIEW,false
c6ef825489335318f7455a2ffdb3fad479dafda0e56a118fcf70149aaa2bf08a,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,โรแมนติก,301,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.93,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
fdb889c1569af522f491a0456d22bb6b349e65708d08374638607840d04b93b5,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,女频,524,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
5a755504c1febacb341e4123793087cc87c10163921ed63f62cdf8d355a8f448,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""12\""]"",[""string"",""泰语""]]",TH,男频,21,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
a501cb3c147bfad716ca7aeb3b57c34f99e9a0e0eb5b9e2b204389e405b0c111,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Bahaghari,2,HUMAN_REVIEW,HUMAN_REVIEW,0.5,HUMAN_REVIEW,HUMAN_REVIEW,0.42,NEW_CANONICAL,NEW:lgbt-plus,0.85,HUMAN_REVIEW,HUMAN_REVIEW,0.55,3HUMAN_REVIEW+1NEW_CANONICAL,HUMAN_REVIEW×3; NEW:lgbt-plus×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,菲语「彩虹」为LGBT隐语，但2/2书证为异性恋校园言情，字面被书证反证,C: NEW lgbt-plus（按字面）,false
e3b9ab494a1126ec8d4d4244ea7977d564dc79c7cda551891029bad0b7c20c2a,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Bilyonaryo,11,MAP_EXISTING,wealthy-ceo,0.93,HUMAN_REVIEW,HUMAN_REVIEW,0.56,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.93,3MAP_EXISTING+1HUMAN_REVIEW,wealthy-ceo×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_MAP,wealthy-ceo,ct-v1-wealthy-ceo,0.88,3/4一致且书证为CEO/亿万富翁婚恋,B: HUMAN_REVIEW(0.56),false
172a356f6e7e09982f014ff83d6ca7ce00bd32ac16e4e022f8920cad7e0207f1,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Kasaysayan,4,HUMAN_REVIEW,HUMAN_REVIEW,0.62,HUMAN_REVIEW,HUMAN_REVIEW,0.4,HUMAN_REVIEW,HUMAN_REVIEW,0.5,HUMAN_REVIEW,HUMAN_REVIEW,0.46,4HUMAN_REVIEW,HUMAN_REVIEW×4,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：4本混装（葡语简介混入），仅1-2本疑似历史,,false
df086ce075ac44b3d1c9afaaa9e6f3403789ebbe4463d8b35465073245e54e24,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Katakutan,3,NEW_CANONICAL,NEW:horror,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.58,NEW_CANONICAL,NEW:horror,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.47,2NEW_CANONICAL+2HUMAN_REVIEW,NEW:horror×2; HUMAN_REVIEW×2,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,3本中仅1本确认恐怖（密室双尸），其余为怨恨/悬念,A/C: NEW horror（证据不足）,false
bb46045443810312e65abd03b30d4342deacdeeef4cd5eb68ec64d598c732180,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Mafia,1,MAP_EXISTING,mafia,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.46,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.84,3MAP_EXISTING+1HUMAN_REVIEW,mafia×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_MAP,mafia,ct-v1-mafia,0.62,3/4一致；f=1，唯一书证Sold For Revenge为复仇交易题材，黑帮语义弱支持,B: HUMAN_REVIEW(0.46),false
814a6a021cae6d8a6b43d866dfcbac0e7e1e7c24fe044ccf350080f2e5391bff,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Makabago,42,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,contemporary-setting,0.85,MAP_EXISTING,modern-romance,0.9,4MAP_EXISTING,modern-romance×3; contemporary-setting×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.88,女频共现~100%，书证全为现代豪门婚恋/复仇言情；modern-romance为检索等价入口,C: contemporary-setting（setting facet字面映射，不错但检索价值低）,false
e700a1d6a665bb1ea143f7b999fa651672d79b405908b6c8ec0bf24434672464,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Pag-ibig,74,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.93,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
431e0dea46725f221474d5d70d15072fc03f8c86a88d65e3ec288ddd2ee1a37c,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Pakikipagsapalaran,4,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.75,HUMAN_REVIEW,HUMAN_REVIEW,0.55,HUMAN_REVIEW,HUMAN_REVIEW,0.4,HUMAN_REVIEW,HUMAN_REVIEW,0.44,3HUMAN_REVIEW+1IGNORE_NON_CONTENT,HUMAN_REVIEW×3; IGNORE_NON_CONTENT×1,TIER_5_SOURCE_DIRTY,ACCEPT_IGNORE,,,0.72,Adventure家族=男频侧fallback桶（共现几乎100%男频），无任何稳定内容语义：书证为言情/情欲；与Others同性质，按非内容桶关闭。四家一致反对映射adventure,B/C/D: HUMAN_REVIEW；A: IGNORE——交叉验证后采A（共现+跨10个scope的系统性证据已足够）,false
2c71e5466ee4b029d4478b5117dd037a4f9be825118f980214ab3eb9ebb4d436,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Pantasya,5,MAP_EXISTING,fantasy,0.8,MAP_EXISTING,fantasy,0.84,MAP_EXISTING,fantasy,0.8,HUMAN_REVIEW,HUMAN_REVIEW,0.5,3MAP_EXISTING+1HUMAN_REVIEW,fantasy×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_MAP,fantasy,ct-v1-fantasy,0.78,3/4一致；书证为异世界学院/混血种/特殊能力,D: HUMAN_REVIEW(0.50),false
44ee047e0986a3d1d0fd1abe604013f478e607b71cd389a0b4455a216eb0dae9,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Werewolf,2,MAP_EXISTING,werewolf,0.92,MAP_EXISTING,werewolf,0.88,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.91,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
d1eba41f794a810c660588cc49a599ddc21eec3fc83e24fb2644aa379025b00b,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,Young Adult,4,MAP_EXISTING,young-adult,0.82,MAP_EXISTING,young-adult,0.84,MAP_EXISTING,young-adult,0.85,MAP_EXISTING,young-adult,0.86,4MAP_EXISTING,young-adult×4,TIER_1_STRONG,ACCEPT_MAP,young-adult,ct-v1-young-adult,0.84,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
c85ed18761c1479e9ce0ed4b792657f63ac2410b0375e2d3234b1064e99ba22a,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""15\""]"",[""string"",""菲律宾语""]]",TL,女频,145,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
